sector,pct,the_geom,phase,patrol_bor,SCT_TEXT,START_DATE,sq_miles,SQ_Feet,SctrFloat,Sq_MileNew
102A,102,"MULTIPOLYGON (((-73.84119605660885 40.68335136629224, -73.84125165911678 40.68333568189586, -73.8422306767627 40.685337832456106, -73.84309794484756 40.68701133202977, -73.84309813721393 40.68701171546258, -73.8436884816744 40.68818868130797, -73.8442682642631 40.68936293700758, -73.84430714439505 40.689441667474824, -73.84435656050186 40.69007581778836, -73.84463974292116 40.69078458323454, -73.8451604054489 40.69138416987732, -73.84541870878134 40.69203229135611, -73.8457217604497 40.692648922122835, -73.84607569382453 40.693297150953896, -73.84627196070447 40.69398277097431, -73.84628801905369 40.69401082094371, -73.84695990044439 40.69492662093034, -73.84644008964199 40.69502575919421, -73.84539660731589 40.6951569901173, -73.84344235732229 40.6951867305778, -73.84294566302565 40.69519305081636, -73.84198841444113 40.69521768412896, -73.84113499262779 40.69528381382333, -73.8404969466725 40.69535998860957, -73.8403508450829 40.69538306389996, -73.83963431460235 40.69553538027659, -73.83948336401215 40.695581870500064, -73.8387917093936 40.6958520488567, -73.8386516737336 40.69591993121179, -73.83801135983049 40.69629772525582, -73.83789883476355 40.6963688062907, -73.83716657377602 40.69686558590442, -73.83640072597066 40.697404843897516, -73.83564073417318 40.69782905582788, -73.8348437672621 40.69826877967099, -73.83406648776175 40.69869494633867, -73.83331356843105 40.69910835623726, -73.83259594179334 40.699481505021154, -73.83245209971166 40.69954706922597, -73.83218539666275 40.699653391350175, -73.83178442115903 40.69977859011011, -73.8315210614882 40.69984408655657, -73.83116999190216 40.69993140316508, -73.83106677430463 40.69995707452393, -73.83099087599636 40.69997886912058, -73.8308864037713 40.70000886807788, -73.83002286831375 40.70021248114812, -73.82981022518247 40.70024746687451, -73.82910090300796 40.7003641489736, -73.82878589891787 40.700417162690634, -73.82817332312537 40.7005211774937, -73.82747347279205 40.7006379449527, -73.82725220137083 40.70067721737227, -73.8265625248976 40.700788879408094, -73.82646600534709 40.70080613138532, -73.82633560490346 40.700829438733535, -73.8256662037068 40.70095555250973, -73.82476723005755 40.70118920293854, -73.82391152330251 40.70140817202973, -73.82340129963544 40.70153229168907, -73.82309287695885 40.701620572438124, -73.82250538521397 40.70175725732195, -73.82220258705667 40.70181667430572, -73.82217144881302 40.70182368465565, -73.82210530086144 40.70183857767374, -73.82178574784709 40.70190184877126, -73.82120263739483 40.70200915924938, -73.8206143496769 40.702100366111715, -73.82031921204087 40.70214781299782, -73.82013201635183 40.7021734702369, -73.81964386617382 40.70224037431699, -73.8187488264614 40.70235748484951, -73.81686030425533 40.70244433075276, -73.81653329832861 40.702449508678335, -73.81653241683905 40.702449522644095, -73.81647531261574 40.702450426312964, -73.81637824559485 40.70245196447437, -73.81613853902759 40.70193756927599, -73.81591891391638 40.701466240097126, -73.81571467674642 40.70102794758214, -73.81555504233346 40.70068536665554, -73.8154561338998 40.70047985055463, -73.81528179531254 40.700131912811415, -73.81510509368323 40.699782087524824, -73.81498727129471 40.69954883084199, -73.81489414020865 40.69937033917251, -73.81461917440214 40.69888127023428, -73.81451593843927 40.698697644995505, -73.81441548791814 40.69851897338847, -73.81430922821148 40.69833533173151, -73.8140705038963 40.69788712952214, -73.81372329875154 40.697314767292816, -73.81360686848146 40.697117516665315, -73.81344161235394 40.69684462652732, -73.813284317937 40.696584872796265, -73.81291806042675 40.695978209738655, -73.81272801074688 40.69566005497041, -73.81249762408932 40.6952743690585, -73.8122418859771 40.694832235598646, -73.81202952194039 40.694447630395565, -73.81178381091468 40.69401821443322, -73.81176997468786 40.69399403290359, -73.81176990150993 40.693993904835025, -73.81158760453603 40.69366681198547, -73.81123860341644 40.693026227192114, -73.81099314131565 40.692573481010676, -73.81063298309498 40.69194738257702, -73.81072587519522 40.69192242232304, -73.81080033393926 40.69190329099953, -73.81098810578433 40.69185504446549, -73.81186315130262 40.69163007989463, -73.81271762202424 40.691407803273485, -73.81309863127173 40.691318101686186, -73.81354014218911 40.691211367856766, -73.81438438046904 40.690971952981286, -73.81522826675422 40.690733476619386, -73.8160748756322 40.690492270425736, -73.81692641376762 40.69025014709525, -73.81818710973891 40.68989207454016, -73.81906075268436 40.689642441998835, -73.81993922438097 40.68939369236705, -73.82085264151948 40.689134383135325, -73.82189346695137 40.68883822545567, -73.82293216266991 40.688543000837626, -73.82398034336589 40.68824526827834, -73.82501128941085 40.68795231791628, -73.82587322474375 40.68770864922275, -73.82670197295434 40.68747320889321, -73.82753021395905 40.68723948194695, -73.82835620887256 40.687002809403495, -73.82918242261798 40.68677080525719, -73.83003934141486 40.68652935852929, -73.8308855629972 40.686286547403625, -73.8317229831087 40.68605070541807, -73.83257747712199 40.68580634541627, -73.83342190711879 40.68556778176402, -73.83426546039011 40.685327337655714, -73.83511086313058 40.685087682122365, -73.83595082845095 40.68484354633172, -73.83717651687765 40.68449539187335, -73.8380776907531 40.68423890919446, -73.838940693231 40.683993802185505, -73.8397860022967 40.68375415774734, -73.840630041937 40.683513910028196, -73.84119605660885 40.68335136629224)))",14,PBQS,102A,07/09/2018 12:00:00 AM +0000,1.40875966239,39273808.2712,0,1.40875402717
102B,102,"MULTIPOLYGON (((-73.84451063791278 40.6824150883497, -73.84494371191543 40.682311795249, -73.8449619067721 40.68230745533672, -73.845058378532 40.68228445128006, -73.84513349953043 40.6822665329466, -73.84520200268659 40.68225066809174, -73.8452904239356 40.68223044431998, -73.8458323744228 40.682106450187796, -73.84671464312541 40.681858492644096, -73.84757845127686 40.68157986800579, -73.84786817629488 40.681486831848886, -73.84844434632076 40.68129070308066, -73.84930144993508 40.6810466724157, -73.85014804257078 40.68080810641699, -73.85099089355377 40.680568367121296, -73.85168205508909 40.680367976845105, -73.85223417087134 40.68020789097514, -73.85267726108283 40.680079415098255, -73.85392389228585 40.679686155751334, -73.8543933076783 40.679660113178, -73.85653410303762 40.679527725296445, -73.85683137041941 40.679509338030314, -73.85721078552552 40.679485864344095, -73.85779268434936 40.67945571586529, -73.85819836101976 40.679430848524106, -73.85858962578027 40.67940272941705, -73.85952486265974 40.679345467873304, -73.8604665882625 40.679278562176954, -73.86070861879126 40.67926373554398, -73.86140618707086 40.67922099276767, -73.8623458053201 40.679164785362765, -73.86296470703383 40.67911281644744, -73.86328640843196 40.67907719650366, -73.8633096425167 40.67916796939043, -73.8633494359959 40.67935164034591, -73.86378674470583 40.681113747024504, -73.86399008853165 40.681928575580585, -73.86410096677787 40.68237285002258, -73.864994045277 40.68212896989833, -73.86602666879055 40.68191805177583, -73.86629003014802 40.68311500722594, -73.86630263851406 40.683186694058804, -73.86631496942569 40.68324894282681, -73.86650407897214 40.68447405175619, -73.86659848351746 40.68526955907242, -73.86687058638711 40.6863305906247, -73.86701802993213 40.686830348481564, -73.86728057406744 40.68774928481757, -73.86746088897483 40.688415017601926, -73.86762340413762 40.689145341837474, -73.86776832168125 40.68980328890025, -73.867909485164 40.69047626128216, -73.86805885282924 40.69118395767173, -73.86720907999604 40.6913161302414, -73.86650969043703 40.69142123034822, -73.86562079937231 40.691565223583, -73.86479129214892 40.691704420392945, -73.86473935012219 40.69171313603999, -73.86468541587868 40.69172268263406, -73.86419044040105 40.69181029186162, -73.86411451075841 40.6918237306664, -73.86405052510062 40.69183425485932, -73.86383808760974 40.691869194984186, -73.86331215158181 40.69196169395998, -73.86244348080533 40.69210379552643, -73.86214812340494 40.692150439754776, -73.86089561536117 40.69231796834887, -73.85909672734842 40.69251931414848, -73.85817227705193 40.692574532607765, -73.85740928360399 40.69261759781587, -73.85732028682555 40.69262265372434, -73.85723274561572 40.692627626830806, -73.85650551872482 40.69266901987022, -73.85640894270715 40.692674690882875, -73.85631421321047 40.69268025323099, -73.8555771351679 40.692724824667415, -73.854678655894 40.69283058496013, -73.8538394087837 40.69305107525914, -73.85323418824561 40.693264222168416, -73.85239770046411 40.69357491077462, -73.85226154287871 40.69362547977317, -73.85216495798974 40.693661358375955, -73.85206517529032 40.69369844817244, -73.85191720019725 40.69375345084837, -73.85134915728955 40.69396459136585, -73.85104848934164 40.694066744020276, -73.85048132992138 40.694229802866246, -73.84956181692247 40.69442162081713, -73.84913185848805 40.69450581436162, -73.84865299295281 40.6945982361483, -73.8477332552168 40.694775279459904, -73.84695990044439 40.69492662093034, -73.84628801905369 40.69401082094371, -73.84627196070447 40.69398277097431, -73.84607569382453 40.693297150953896, -73.8457217604497 40.692648922122835, -73.84541870878134 40.69203229135611, -73.8451604054489 40.69138416987732, -73.84463974292116 40.69078458323454, -73.84435656050186 40.69007581778836, -73.84430714439505 40.689441667474824, -73.8442682642631 40.68936293700758, -73.8436884816744 40.68818868130797, -73.84309813721393 40.68701171546258, -73.84309794484756 40.68701133202977, -73.8422306767627 40.685337832456106, -73.84125165911678 40.68333568189586, -73.84134091977559 40.68331050257574, -73.8415139200253 40.68326168089805, -73.84237029175594 40.683018421670056, -73.84323090372283 40.68277519700401, -73.84408914962104 40.682529298284116, -73.84451063791278 40.6824150883497)))",14,PBQS,102B,07/09/2018 12:00:00 AM +0000,1.05445001755,29396261.78,1,1.05444579961
102C,102,"MULTIPOLYGON (((-73.82610502096314 40.715568333383615, -73.826046421311 40.715475086877326, -73.82593453454825 40.715503788548574, -73.82568843248119 40.71529825318639, -73.8253988503208 40.71500520831822, -73.82517771779438 40.71478142946379, -73.82498914293431 40.714590596375636, -73.82480011492346 40.71434396298118, -73.82457177032327 40.71404602845893, -73.82441054145663 40.71383566202411, -73.82398559817973 40.71321593824318, -73.82385072140174 40.712933205368905, -73.82363860718402 40.71266664421416, -73.82345260953774 40.7124595021963, -73.82320247515275 40.71220594814418, -73.82297979412431 40.71201085118014, -73.82279282301486 40.711857597390356, -73.82252678069631 40.71165488466933, -73.82196964899804 40.711173853926745, -73.82098519130348 40.710323844719454, -73.820818773491 40.71017277720573, -73.82050745015106 40.709833677280436, -73.82045236466256 40.70977454859258, -73.8202116366355 40.709427326064485, -73.81996255671802 40.70904799645256, -73.8195536332863 40.70842522870746, -73.81932183046466 40.708032420019904, -73.81905943771412 40.7075861705276, -73.81890408222944 40.707322614980065, -73.81878453346769 40.70713007037217, -73.81859201830265 40.7068184978947, -73.81835774434076 40.70642417490974, -73.81813437266301 40.70603601174658, -73.81811091239233 40.7059946332089, -73.8179828886161 40.705751379796006, -73.81780423704026 40.70540944024963, -73.81759045624169 40.70500025768809, -73.81734552867006 40.70453044328427, -73.81709738756659 40.70402980104602, -73.8168266865614 40.703434510641394, -73.81662758204632 40.70299828277526, -73.81651558224377 40.70275288533192, -73.81637824559485 40.70245196447437, -73.81647531261574 40.702450426312964, -73.81653241683905 40.702449522644095, -73.81653329832861 40.702449508678335, -73.81686030425533 40.70244433075276, -73.8187488264614 40.70235748484951, -73.81964386617382 40.70224037431699, -73.82013201635183 40.7021734702369, -73.82031921204087 40.70214781299782, -73.8206143496769 40.702100366111715, -73.82120263739483 40.70200915924938, -73.82178574784709 40.70190184877126, -73.82210530086144 40.70183857767374, -73.82217144881302 40.70182368465565, -73.82220258705667 40.70181667430572, -73.82250538521397 40.70175725732195, -73.82309287695885 40.701620572438124, -73.82340129963544 40.70153229168907, -73.82391152330251 40.70140817202973, -73.82476723005755 40.70118920293854, -73.8256662037068 40.70095555250973, -73.82633560490346 40.700829438733535, -73.82646600534709 40.70080613138532, -73.8265625248976 40.700788879408094, -73.82725220137083 40.70067721737227, -73.82747347279205 40.7006379449527, -73.82817332312537 40.7005211774937, -73.82878589891787 40.700417162690634, -73.82910090300796 40.7003641489736, -73.82981022518247 40.70024746687451, -73.83002286831375 40.70021248114812, -73.8308864037713 40.70000886807788, -73.83099087599636 40.69997886912058, -73.83106677430463 40.69995707452393, -73.83158449977826 40.7000007966067, -73.83217960341733 40.70005104977766, -73.8326688522377 40.70010799916944, -73.83380476121182 40.70022937738401, -73.834869205451 40.700346679520635, -73.83592193852043 40.70046410826987, -73.8369811355346 40.700582292997495, -73.83804762739354 40.700699199172206, -73.83911642174704 40.70080983126711, -73.83948996939577 40.70085871071997, -73.84020843255536 40.70093610999626, -73.84121614319162 40.70104172077928, -73.84156378088147 40.70110059811971, -73.83947815174517 40.7026901943784, -73.83856418280519 40.70329696939665, -73.83842254368753 40.703377923068935, -73.83696237817927 40.70421245178142, -73.83733095658408 40.70485497593048, -73.83734867917204 40.704881631824875, -73.83784595165935 40.70562954029051, -73.83793637384643 40.70574914797877, -73.83793643282256 40.70574921997492, -73.83793648025687 40.70574929195451, -73.8380101093016 40.70587971777505, -73.83802149578021 40.70590915497682, -73.83806408477533 40.70601925652776, -73.83809582380188 40.70616447254824, -73.83810401833547 40.706313023825, -73.83808814552638 40.70646092861529, -73.83804872077316 40.70660560370912, -73.83798758640835 40.706743143125365, -73.83790724613671 40.70687119095253, -73.83790716285164 40.70687132587793, -73.83790705576138 40.70687146076964, -73.83781050693992 40.7069881750599, -73.83714702996349 40.70795704568364, -73.83705364382871 40.70812444484781, -73.8369401186828 40.70828613373722, -73.83680747734981 40.70844004144309, -73.83665720251109 40.70858427007528, -73.83649122866817 40.70871713922159, -73.83631179481183 40.708837256009375, -73.83481230683867 40.709643350982304, -73.83405110342265 40.71002788228899, -73.83487619724892 40.71072319303906, -73.83539956157065 40.71119223664557, -73.83570351391944 40.71146463445529, -73.83583057127979 40.71157850342454, -73.8359007221975 40.71164137077745, -73.83595940062648 40.71169100843128, -73.83604818514245 40.71176685425619, -73.83581338580697 40.71190325428121, -73.8356327485369 40.71200919154037, -73.83546099327982 40.7121006161898, -73.83529283387325 40.712189431598645, -73.83508523465477 40.71230410770503, -73.83492708199911 40.71238934785596, -73.83471934867384 40.712500867203175, -73.83448343091547 40.712626788901765, -73.83435892437282 40.712695441697775, -73.83414808678276 40.71281167517829, -73.8339008221091 40.712947540069386, -73.83369623528306 40.71305896328067, -73.83355075211668 40.71321948574931, -73.83322890898425 40.71338770478013, -73.83295150072374 40.713535372586435, -73.83240899773564 40.71382927620867, -73.83209584539514 40.71399678395614, -73.8317879530723 40.71415966812256, -73.83169211540276 40.71420373553035, -73.83160640225508 40.71424359183303, -73.83156449052623 40.71425959645103, -73.83114057245722 40.71438545343402, -73.83050119994803 40.71457147662033, -73.83025128517798 40.71463196456727, -73.82974763964982 40.71475870641641, -73.82961710314095 40.71479961314884, -73.8294921187181 40.71484955961698, -73.82935924810361 40.71490983183796, -73.82923755526718 40.71496996103805, -73.82915070256232 40.715017710258806, -73.82905277950314 40.71507819620582, -73.82898980388164 40.7151205889163, -73.82891998198413 40.715174362757246, -73.82884229853951 40.71523865185315, -73.82853606257812 40.715782707220036, -73.82844238653284 40.715951433132446, -73.82836969800066 40.71606750078564, -73.82829121233469 40.71617349040988, -73.82822298275175 40.71623979146241, -73.82805856504719 40.71639956133559, -73.82795847838776 40.716482047162906, -73.82782325208454 40.71659113300449, -73.82747478093519 40.716800664954796, -73.82739292813419 40.716851132931716, -73.82717117699478 40.716958942387734, -73.82705411865788 40.71700163545756, -73.82686701903162 40.7170571912818, -73.8266768745788 40.71710187651318, -73.82648950065102 40.717133156635775, -73.82648942466281 40.716886874681656, -73.82647372234993 40.71666769795171, -73.82644737849746 40.71649065268455, -73.82639898275409 40.716270554951315, -73.8263529507902 40.71610916791414, -73.82628825272087 40.71593832528384, -73.82620322431107 40.71575522975039, -73.82617485374783 40.715692908171555, -73.82610502096314 40.715568333383615)))",14,PBQS,102C,07/09/2018 12:00:00 AM +0000,0.852163430991,23756857.9637,2,0.85216002223
102D,102,"MULTIPOLYGON (((-73.83680747734981 40.70844004144309, -73.8369401186828 40.70828613373722, -73.83705364382871 40.70812444484781, -73.83714702996349 40.70795704568364, -73.83781050693992 40.7069881750599, -73.83790705576138 40.70687146076964, -73.83790716285164 40.70687132587793, -73.83790724613671 40.70687119095253, -73.83798758640835 40.706743143125365, -73.83804872077316 40.70660560370912, -73.83808814552638 40.70646092861529, -73.83810401833547 40.706313023825, -73.83809582380188 40.70616447254824, -73.83806408477533 40.70601925652776, -73.83802149578021 40.70590915497682, -73.8380101093016 40.70587971777505, -73.83793648025687 40.70574929195451, -73.83793643282256 40.70574921997492, -73.83793637384643 40.70574914797877, -73.83784595165935 40.70562954029051, -73.83734867917204 40.704881631824875, -73.83733095658408 40.70485497593048, -73.83696237817927 40.70421245178142, -73.83842254368753 40.703377923068935, -73.83856418280519 40.70329696939665, -73.83947815174517 40.7026901943784, -73.84156378088147 40.70110059811971, -73.84121614319162 40.70104172077928, -73.84020843255536 40.70093610999626, -73.83948996939577 40.70085871071997, -73.83911642174704 40.70080983126711, -73.83804762739354 40.700699199172206, -73.8369811355346 40.700582292997495, -73.83592193852043 40.70046410826987, -73.834869205451 40.700346679520635, -73.83380476121182 40.70022937738401, -73.8326688522377 40.70010799916944, -73.83217960341733 40.70005104977766, -73.83158449977826 40.7000007966067, -73.83106677430463 40.69995707452393, -73.83116999190216 40.69993140316508, -73.8315210614882 40.69984408655657, -73.83178442115903 40.69977859011011, -73.83218539666275 40.699653391350175, -73.83245209971166 40.69954706922597, -73.83259594179334 40.699481505021154, -73.83331356843105 40.69910835623726, -73.83406648776175 40.69869494633867, -73.8348437672621 40.69826877967099, -73.83564073417318 40.69782905582788, -73.83640072597066 40.697404843897516, -73.83716657377602 40.69686558590442, -73.83789883476355 40.6963688062907, -73.83801135983049 40.69629772525582, -73.8386516737336 40.69591993121179, -73.8387917093936 40.6958520488567, -73.83948336401215 40.695581870500064, -73.83963431460235 40.69553538027659, -73.8403508450829 40.69538306389996, -73.8404969466725 40.69535998860957, -73.84113499262779 40.69528381382333, -73.84198841444113 40.69521768412896, -73.84294566302565 40.69519305081636, -73.84344235732229 40.6951867305778, -73.84539660731589 40.6951569901173, -73.84644008964199 40.69502575919421, -73.84695990044439 40.69492662093034, -73.8477332552168 40.694775279459904, -73.84865299295281 40.6945982361483, -73.84913185848805 40.69450581436162, -73.84956181692247 40.69442162081713, -73.85048132992138 40.694229802866246, -73.85104848934164 40.694066744020276, -73.85134915728955 40.69396459136585, -73.85191720019725 40.69375345084837, -73.85206517529032 40.69369844817244, -73.85216495798974 40.693661358375955, -73.85226154287871 40.69362547977317, -73.85239770046411 40.69357491077462, -73.85323418824561 40.693264222168416, -73.8538394087837 40.69305107525914, -73.854678655894 40.69283058496013, -73.8555771351679 40.692724824667415, -73.85631421321047 40.69268025323099, -73.85640894270715 40.692674690882875, -73.85650551872482 40.69266901987022, -73.85723274561572 40.692627626830806, -73.85732028682555 40.69262265372434, -73.85740928360399 40.69261759781587, -73.85817227705193 40.692574532607765, -73.85909672734842 40.69251931414848, -73.86089561536117 40.69231796834887, -73.86214812340494 40.692150439754776, -73.86244348080533 40.69210379552643, -73.86331215158181 40.69196169395998, -73.86383808760974 40.691869194984186, -73.86405052510062 40.69183425485932, -73.86411451075841 40.6918237306664, -73.86419044040105 40.69181029186162, -73.86468541587868 40.69172268263406, -73.86473935012219 40.69171313603999, -73.86479129214892 40.691704420392945, -73.86562079937231 40.691565223583, -73.86650969043703 40.69142123034822, -73.86720907999604 40.6913161302414, -73.86805885282924 40.69118395767173, -73.86859478109233 40.6938843746923, -73.86859576687543 40.693886634487754, -73.8686809890191 40.6939598653651, -73.86868454371948 40.694034691905976, -73.86842489779787 40.694718119009025, -73.86891704377862 40.69515042321181, -73.87002571524397 40.69675175436156, -73.87064156362594 40.697587596166485, -73.8706873578835 40.697656916614235, -73.87073627477471 40.69773810032152, -73.86931433222865 40.69935514682873, -73.8695074680135 40.701406013535355, -73.86910645349721 40.70160434509654, -73.86915596157628 40.702893433092996, -73.86903271527451 40.70290390145224, -73.86873243464957 40.70292909804096, -73.86824273964042 40.7029701958828, -73.86724652430571 40.703051655331414, -73.86653775739713 40.703109737844045, -73.8656402161116 40.7031825902041, -73.86472830140903 40.703258821924074, -73.86379389258376 40.703333795660384, -73.86341506891753 40.703378804495664, -73.86285374250161 40.703414490965606, -73.86241891719826 40.70337747408686, -73.86142263097587 40.70326975742687, -73.86068159399882 40.70318418706981, -73.8603698675967 40.70315097802774, -73.86017210557759 40.70312990983176, -73.85997492285924 40.703108902371014, -73.85930868668021 40.70303584682611, -73.85897570689488 40.702999332223, -73.85880927487095 40.70298108070761, -73.85864275354466 40.702962444112025, -73.85843067814068 40.702884910828566, -73.85819890703887 40.70291107385284, -73.85832094195175 40.70276236265946, -73.85870083835191 40.70109703249819, -73.85819569859133 40.7010039356016, -73.8572865712704 40.701106434421085, -73.85698528809452 40.70100480921149, -73.85698011010047 40.701709798452676, -73.8563083068601 40.701838181648995, -73.8553009219306 40.701843256988575, -73.85530099298974 40.7018440873835, -73.85529571575852 40.701991008820734, -73.85529275904052 40.70259550100305, -73.85518109716905 40.70258326710523, -73.85225578333782 40.70226250177674, -73.85213537644117 40.702368435380464, -73.85266596911521 40.7030157465677, -73.85353382094112 40.704124011676754, -73.85366180823591 40.70428770307369, -73.85375228587594 40.70440796948548, -73.85386245959818 40.704498452642184, -73.85467147287744 40.7051763916976, -73.85531304907069 40.705748807007765, -73.85593991689299 40.70639803417884, -73.85473240474232 40.706764142599255, -73.85275370566968 40.70739714705466, -73.85268225649776 40.70741814532382, -73.85110121673314 40.70790098302685, -73.850590510998 40.70803988287731, -73.85042905370165 40.70808706705478, -73.84951207405665 40.70834566086714, -73.84933156147919 40.7083883336807, -73.84914591575165 40.70841932049247, -73.84895712551577 40.70843813726017, -73.84876725235 40.70844457838745, -73.84857838742609 40.708438720316295, -73.84762410126281 40.70833262360806, -73.84665724110282 40.70831864234705, -73.84615958380003 40.70835082003816, -73.84567198151197 40.70841036673986, -73.8452889856158 40.70847667893849, -73.84491011236412 40.70856033081524, -73.84453738783048 40.70866105585453, -73.84417281253114 40.70877842079174, -73.84381825733105 40.70891182012055, -73.8434755209097 40.70906047066731, -73.8432186177692 40.70918746277295, -73.84314625301054 40.70922345664408, -73.84304665856062 40.70926414958339, -73.84294349760675 40.70930630194565, -73.84267962188935 40.70941412388596, -73.84263067989754 40.70943297667788, -73.84133936542959 40.709946234381064, -73.84069154195946 40.7101532135512, -73.84024206325097 40.71026193118258, -73.84019199321285 40.71027682890366, -73.83978025168598 40.71038552408811, -73.8397243990752 40.710398765320846, -73.83805756064231 40.71092087300066, -73.83805746391046 40.71092090303832, -73.83637195414381 40.71156209470061, -73.83619255804976 40.71167774781109, -73.83604818514245 40.71176685425619, -73.83595940062648 40.71169100843128, -73.8359007221975 40.71164137077745, -73.83583057127979 40.71157850342454, -73.83570351391944 40.71146463445529, -73.83539956157065 40.71119223664557, -73.83487619724892 40.71072319303906, -73.83405110342265 40.71002788228899, -73.83481230683867 40.709643350982304, -73.83631179481183 40.708837256009375, -73.83649122866817 40.70871713922159, -73.83665720251109 40.70858427007528, -73.83680747734981 40.70844004144309)))",14,PBQS,102D,07/09/2018 12:00:00 AM +0000,1.46664465023,40887542.661,3,1.46663878347
